,CustomerID,recency,frequency,monetary_value
1556,16392,8999100,45,221.19000000000005
1557,16214,17550240,44,1062.75
1558,15755,32178780,149,2318.88
1559,17499,7260480,40,622.88
1560,16792,7884900,12,110.38000000000001
1561,14483,19358340,10,129.20000000000002
1562,14603,8560860,2,660.0
1563,16511,30420900,169,950.26
1564,15781,30090660,21,333.55999999999995
1565,16940,27751740,305,3049.879999999999
1566,14422,32238000,222,4263.640000000001
1567,16110,28361340,354,1337.480000000001
1568,18250,6240780,22,342.92
1569,16808,23713680,23,288.42
1570,14315,30438540,104,2456.9799999999996
1571,13584,5804580,24,142.40000000000003
1572,14367,31553580,533,9167.820000000003
1573,17783,26034060,67,283.47
1574,16407,31199940,172,2126.9300000000003
1575,17789,7966080,14,225.9
1576,13299,9088140,5,142.5
1577,16180,23616120,176,10217.480000000003
1578,12502,24031560,147,3723.8699999999994
1579,17063,31537200,82,1421.59
1580,12849,29567700,51,1050.8899999999999
1581,17698,9774480,8,154.95000000000002
1582,12669,19272480,102,1607.7300000000005
1583,13439,10216440,54,283.71
1584,13988,30592140,239,4098.8
1585,16419,22565220,52,959.48
1586,15407,29388540,153,1056.4399999999996
1587,17843,6073620,37,205.48000000000002
1588,18257,28880520,123,2265.38
1589,13043,10381680,14,471.57000000000005
1590,12823,25830540,5,1759.5
1591,15724,14883240,12,212.3
1592,14740,15749460,93,1423.21
1593,17995,7963440,2,76.1
1594,15400,24298260,13,666.7
1595,17795,16776600,46,350.39000000000004
1596,12564,9700140,21,456.9000000000001
1597,14607,30938940,114,11341.100000000002
1598,14852,27233640,143,2836.6900000000005
1599,16162,10478220,2,37.4
1600,14077,28786140,42,499.41999999999996
1601,18010,10123260,14,174.79999999999998
1602,16938,31542840,242,1903.130000000002
1603,14730,32163180,501,2005.0599999999995
1604,17672,28521000,115,3106.6200000000003
1605,18087,23784360,7,3770.119999999999
1606,16652,27659820,123,6654.260000000001
1607,17096,31473540,52,992.6800000000001
1608,16906,25240980,93,579.77
1609,14842,29220180,158,2456.8000000000006
1610,15753,5976900,1,79.2
1611,13292,28949880,31,578.94
1612,16712,31468920,447,3645.43
1613,16471,8558100,13,223.95
1614,14350,8913660,21,258.7
1615,16135,9605040,21,517.5499999999998
1616,16788,21623220,155,597.4800000000002
1617,15550,31907520,61,575.63
1618,16449,15820860,43,674.6899999999998
1619,16225,28425840,134,1096.32
1620,17050,23952120,316,3228.84
1621,12584,31972140,126,1893.9500000000003
1622,15632,30936300,177,3147.309999999999
1623,14930,22903500,128,2372.8599999999997
1624,18177,29571480,75,1314.17
1625,16612,29459520,66,1187.66
1626,13012,31466340,107,1311.6200000000001
1627,13501,11322540,53,1310.4699999999998
1628,15087,7956480,15,306.94
1629,13265,27671760,91,2107.66
1630,12836,27153840,175,2612.86
1631,14056,32159400,1128,8124.4000000000015
1632,17754,32237640,93,1739.9200000000003
1633,16156,31551360,139,3024.62
1634,15133,21262680,29,982.4200000000001
1635,15675,25248120,21,323.69
1636,14352,18688500,47,1078.96
1637,15809,29216340,43,399.21000000000004
1638,15257,7968660,8,232.14999999999998
1639,13900,16455600,43,740.95
1640,18185,10732560,17,304.25
1641,13110,29570640,146,1452.8700000000001
1642,17083,22835820,52,1405.7799999999997
1643,14803,18250320,44,845.55
1644,15031,31902780,111,668.14
1645,13340,28356540,134,10736.480000000001
1646,14348,9791820,18,409.57
1647,17775,10290240,3,56.4
1648,16523,32143200,298,9295.67
1649,14431,6489000,22,397.76
1650,13799,22218060,39,688.8599999999999
1651,14645,18751740,30,597.09
1652,12792,10120200,25,400.54
1653,14371,6768540,4,100.5
1654,16072,7365960,23,584.3199999999999
1655,14890,10380660,7,125.65
1656,16696,20584620,10,657.9
1657,15885,24286620,18,379.34999999999997
1658,14470,31284300,43,461.18999999999994
1659,13533,16514880,76,270.79
1660,18145,31200960,221,2861.55
1661,16045,21960900,83,1340.7
1662,15397,7261140,6,94.0
1663,13971,31536060,158,2702.22
1664,16804,30269820,60,536.99
1665,16374,26549700,111,473.02999999999986
1666,13863,11090220,22,299.56
1667,15589,10464960,30,456.58
1668,13824,29477700,46,1698.94
1669,14438,5812200,9,131.9
1670,12561,6145980,16,238.85
1671,13149,31034580,86,1676.06
1672,13046,29635800,35,629.31
1673,14461,19471500,180,2103.0599999999995
1674,13809,5892540,12,155.05
1675,13414,20747940,24,1390.5
1676,12758,22211760,97,2791.59
1677,14059,9250800,8,183.59999999999997
1678,15415,5204820,48,572.8099999999998
1679,13184,31030560,183,1648.79
1680,15104,17896140,71,1002.5399999999998
1681,17426,31909560,272,5022.259999999999
1682,16136,27132240,37,709.3800000000001
1683,12843,26624580,108,1680.7599999999998
1684,13341,9768240,42,775.8499999999999
1685,13760,27589620,57,286.78999999999996
1686,14386,6657540,7,142.4
1687,18094,25232520,70,3017.2999999999997
1688,13118,30601200,82,1125.0000000000002
1689,13261,9086160,9,944.1
1690,14903,30440460,364,2744.4800000000005
1691,15815,26799360,49,2100.6
1692,13662,24896280,58,879.0800000000002
1693,14627,5365380,5,-21.849999999999998
1694,12350,5470500,17,334.40000000000003
1695,12956,5816520,19,108.07
1696,16148,6672900,1,76.32000000000001
1697,15722,29215020,72,2181.21
1698,14231,16787340,54,822.0599999999998
1699,14223,24297120,61,975.23
1700,15457,9615900,58,237.07000000000002
1701,16769,9782100,40,380.3899999999999
1702,16092,23772000,53,779.36
1703,13881,31983840,180,16989.52
1704,15226,5454900,8,154.41
1705,15406,30700080,58,426.6099999999999
1706,12582,11665140,22,511.3599999999999
1707,15733,7864740,10,162.3
1708,18191,9690120,7,207.79999999999998
1709,14778,21279420,35,730.86
1710,14609,26022480,4,601.5600000000001
1711,12362,31994040,274,5154.579999999999
1712,17102,9682920,1,25.5
1713,13771,26718720,120,2631.7
1714,15382,31026720,306,5927.86
1715,16667,26377200,53,570.13
1716,16621,27832320,29,813.48
1717,14817,14965740,63,1110.3400000000001
1718,16768,28174320,58,458.04
1719,16693,26361840,60,482.01
1720,16297,13920540,23,275.4000000000001
1721,16036,24733620,55,758.9200000000001
1722,15132,30703440,52,977.9300000000001
1723,18108,10799940,19,264.65
1724,14446,32238480,293,1039.58
1725,12853,22991640,84,1881.7000000000003
1726,13139,30864480,174,5055.79
1727,17719,29038200,278,5367.8
1728,12514,9187920,51,1017.6800000000002
1729,15408,9441360,34,267.17999999999995
1730,15410,24992460,122,3450.8400000000006
1731,16431,13844580,83,642.81
1732,12633,27227640,103,2140.63
1733,13509,31542240,44,979.7200000000001
1734,14851,30261240,28,511.34999999999997
1735,13394,32152200,164,2312.7999999999997
1736,12401,6067440,5,84.3
1737,12623,8400240,18,305.1
1738,13631,23679060,12,3021.77
1739,14870,9685500,13,327.24999999999994
1740,17881,5993400,8,133.35000000000002
1741,12714,31475820,259,4708.860000000001
1742,15932,31913220,119,2461.8500000000004
1743,17139,30937560,487,10585.570000000002
1744,13216,9172320,5,333.74
1745,12399,21962940,59,1108.6500000000003
1746,13606,29755200,43,280.53999999999996
1747,17830,32155320,23,398.70000000000005
1748,16462,26733000,4,102.0
1749,16721,9618120,37,292.46999999999997
1750,16398,19792080,86,1631.15
1751,13294,15899280,54,873.74
1752,18272,32069820,170,3064.7800000000007
1753,12464,31381620,29,1212.05
1754,15090,5636220,23,381.32000000000005
1755,17175,28451100,64,1430.94
1756,18151,20660940,38,653.3499999999999
1757,14513,23597940,18,438.49
1758,14147,28012200,6,468.40000000000003
1759,16518,26980680,42,480.9200000000001
1760,14499,29997300,194,815.3199999999999
1761,12507,20680980,23,1258.06
1762,15289,29740980,59,935.0999999999999
1763,17463,30863640,219,1881.36
1764,13871,30334980,338,6389.799999999999
1765,16517,8313840,17,162.70000000000005
1766,13716,9004980,21,138.28
1767,15691,10478820,2,136.8
1768,18202,15047160,68,1396.9899999999998
1769,16998,19358580,6,287.02000000000004
1770,16566,30960480,19,614.01
1771,14276,24657780,75,1019.3899999999999
1772,12509,7712340,7,176.5
1773,16571,31988460,106,1285.22
1774,16023,28282080,101,719.8100000000001
1775,17663,30069000,90,1788.27
1776,17134,23074020,24,424.99999999999994
1777,12619,30867960,95,3214.8099999999995
1778,16105,10806420,13,336.96
1779,14403,21011460,26,1426.31
1780,12477,30331500,308,13117.009999999998
1781,14188,31540800,71,2018.9100000000003
1782,13893,6577440,21,821.1
1783,12873,7885920,4,374.0
1784,13262,9528000,11,200.29000000000002
1785,15785,29734920,87,2303.7499999999995
1786,17361,28019820,29,488.20000000000005
1787,17781,18516840,12,188.01999999999998
1788,13538,28541280,25,1280.85
1789,17272,28627860,116,2144.5299999999997
1790,13132,9692280,3,77.3
1791,13525,31030500,6,628.78
1792,16405,6159480,5,167.25
1793,14004,28534440,171,4582.639999999999
1794,17165,7719180,10,158.68
1795,16572,21283680,58,999.7
1796,13037,20330400,48,881.0699999999999
1797,15712,31470180,53,1072.3600000000001
1798,14586,12647160,27,134.15999999999997
1799,13121,9015900,53,254.7299999999999
1800,16444,28272240,86,638.77
1801,12988,7020300,92,535.32
1802,17035,11069820,32,388.33000000000004
1803,17512,29821500,106,2920.0399999999995
1804,13630,31819800,80,1995.68
1805,15026,25334760,61,469.0
1806,15869,8326620,15,149.64
1807,14502,30597840,631,2351.019999999999
1808,16256,10036080,14,732.6300000000002
1809,14071,31982460,333,1307.4099999999994
1810,16657,31461720,208,933.6200000000001
1811,12414,13501500,18,562.4100000000001
1812,16126,29749020,117,6287.77
1813,15319,7791720,16,204.5
1814,15493,29475480,299,1967.250000000001
1815,13357,10042200,90,609.9500000000002
1816,12929,21708240,9,105.10000000000001
1817,17560,24108720,27,854.9499999999999
1818,14711,31386720,359,2838.2
1819,16308,29041080,4,2560.0
1820,17409,16337400,13,771.8500000000001
1821,14133,21092880,30,590.34
1822,15122,24912060,87,1612.13
1823,13285,30257580,187,2709.1199999999994
1824,14110,31982400,157,5669.649999999999
1825,15847,28966500,22,389.2699999999999
1826,16755,22395300,176,1484.63
1827,15810,25492320,112,1145.4299999999998
1828,15695,9245160,22,409.9800000000001
1829,16152,9076860,29,1829.04
1830,13185,9171000,1,71.4
1831,12818,16867680,16,1517.8799999999999
1832,15577,19211820,39,258.8799999999999
1833,15843,6054780,8,118.95
1834,14035,29813820,66,1428.0200000000004
1835,16495,31985640,97,684.4099999999999
1836,14336,30856440,90,1614.9100000000003
1837,18149,27920280,16,612.0799999999999
1838,15855,20483640,80,712.2399999999998
1839,16030,5540520,29,331.24000000000007
1840,14112,30341040,173,2774.17
1841,17864,31200540,102,597.5
1842,14962,8903760,5,126.70000000000002
1843,16383,25849140,102,668.3600000000001
1844,13946,25420020,11,561.5699999999999
1845,14632,9591780,8,114.55999999999999
1846,14536,9863700,19,171.8
1847,14538,26705100,19,388.24999999999994
1848,17701,10468740,24,417.95000000000005
1849,17105,18516420,90,665.78
1850,14562,31977540,446,4709.22
1851,15308,8913480,21,302.27000000000004
1852,15483,18333660,88,233.81000000000006
1853,17140,10904820,20,465.32
1854,14162,17291400,25,289.36
1855,13301,23338740,81,618.0899999999999
1856,14193,26442480,42,853.3899999999999
1857,12902,9430800,10,138.68
1858,13875,27652200,104,1786.79
1859,16509,6656340,13,363.7
1860,18056,7365660,19,363.65
1861,17049,32062920,322,5594.780000000001
1862,16426,32074500,372,1908.25
1863,13709,31975320,346,6249.11
1864,15129,27929640,84,3447.4
1865,16403,6164040,15,161.04999999999998
1866,18159,6242400,23,530.1500000000002
1867,16716,9250620,3,319.8000000000001
1868,16441,26472120,24,381.2
1869,15019,9259740,70,265.9999999999999
1870,17373,28796520,57,646.92
1871,15058,30090660,276,2124.99
1872,15671,30687420,81,2635.49
1873,16216,9184080,37,914.9300000000002
1874,18210,32150160,134,2621.3800000000006
1875,16414,30417360,7,126.25
1876,12520,25426620,155,2582.510000000001
1877,14245,17042820,112,1677.48
1878,14377,15743160,11,617.05
1879,13803,10211460,17,277.07000000000005
1880,15449,30004560,62,971.22
1881,16063,9786600,23,335.32000000000005
1882,17625,30690600,315,2046.9999999999998
1883,15971,30774240,35,4199.85
1884,14798,27743520,12,173.74
1885,14555,27331080,21,324.14000000000004
1886,17667,26546760,117,2055.51
1887,13951,17050620,39,674.4499999999999
1888,16765,6851700,1,34.0
1889,16356,15218700,32,210.32000000000002
1890,15648,14628420,28,599.9
1891,13316,29049240,88,5815.49
1892,13330,24292860,53,1140.93
1893,12528,31472040,95,1922.2799999999997
1894,13425,22927620,78,1624.2099999999996
1895,16917,8393340,9,391.5200000000001
1896,13975,29566380,340,2503.2300000000005
1897,16332,29829360,154,1583.2000000000003
1898,14727,8576340,10,268.58
1899,15049,8653620,3,121.17000000000002
1900,15145,31913700,67,1194.7299999999998
1901,16217,11941500,19,259.39000000000004
1902,18173,24807600,31,2106.84
1903,15906,30599880,151,1521.79
1904,16681,26016300,44,1770.3400000000001
1905,13717,29483220,103,1432.26
1906,16394,27946200,100,1412.0600000000002
1907,18218,14449800,24,626.3800000000001
1908,16609,30949560,280,5450.959999999998
1909,12569,32083080,191,4064.99
1910,12817,7977720,4,166.04
1911,16809,30266340,150,912.7400000000002
1912,16245,30246480,93,1352.3600000000001
1913,12845,9176880,27,354.09000000000003
1914,12458,26117940,38,947.4000000000001
1915,13899,30863640,19,388.52000000000004
1916,16777,25334100,50,226.35000000000002
1917,17648,27047700,92,1789.5499999999997
1918,16242,31560360,295,3598.259999999999
1919,15764,25257000,188,3245.4700000000003
1920,16801,18169620,121,867.8300000000004
1921,15861,31217580,547,3000.3600000000006
1922,14886,10456200,18,364.80000000000007
1923,14023,31642320,31,584.07
1924,16333,31636380,45,26626.8
1925,15669,28798620,35,677.69
1926,13743,32060580,42,1340.1499999999999
1927,14595,30599160,102,1740.6000000000001
1928,13894,30344940,30,535.97
1929,14475,26101200,47,799.8200000000002
1930,16073,7099620,2,94.35
1931,16466,29387340,148,1603.46
1932,13908,25413780,126,2347.05
1933,16728,28275000,269,1054.67
1934,13720,22220400,43,799.9000000000001
1935,15981,30152040,97,3408.4800000000005
1936,12616,24914160,36,657.25
1937,14447,30672120,70,1163.23
1938,13334,25167300,268,3536.8200000000006
1939,12654,31369440,38,601.98
1940,13035,27316620,30,886.6299999999999
1941,17874,16259280,47,658.2600000000001
1942,13804,29649960,137,2635.79
1943,16208,28437000,66,664.26
1944,15092,13671840,26,457.81000000000006
1945,18280,8299560,10,180.6
1946,14457,5447580,4,113.64
1947,17738,30609540,99,1863.3499999999995
1948,15106,30761400,102,1407.73
1949,15437,9607500,45,200.16000000000003
1950,17398,22382520,38,653.3800000000001
1951,16745,24809520,358,7170.700000000001
1952,12576,29209500,89,1306.98
1953,14754,28438500,41,638.05
1954,13557,29833080,34,584.06
1955,15793,31473720,13,948.96
1956,17931,20686020,65,408.36
1957,17362,11600220,35,312.23
1958,16598,8313360,11,140.70000000000002
1959,13722,21884400,86,2369.1600000000008
1960,14818,25929300,48,657.8
1961,14044,29993940,209,652.82
1962,13038,25337460,28,908.46
1963,15303,7191180,31,574.02
1964,16427,9535440,9,241.06
1965,15067,25505640,82,1744.7599999999998
1966,17486,9696840,24,396.87000000000006
1967,13781,10640520,17,127.84000000000002
1968,17356,5366460,19,178.21999999999997
1969,17034,30869280,32,734.57
1970,15053,31894920,71,697.79
1971,16625,8569440,23,333.08000000000004
1972,17080,30342780,9,285.5
1973,13573,27929220,26,294.4
1974,13918,28007940,30,1212.84
1975,14467,30774120,90,598.76
1976,12505,6239580,1,-4.5
1977,15068,28275660,104,553.36
1978,13590,31292880,89,1976.12
1979,16838,15223620,26,582.9000000000001
1980,17147,30341160,85,1679.64
1981,16738,6571200,1,3.75
1982,17867,29656140,81,622.75
1983,16475,24646260,28,544.3
1984,16871,30366060,139,2761.49
1985,15140,27754860,81,2350.0000000000005
1986,14411,5452200,14,1063.0
1987,12943,6245220,1,-3.75
1988,13362,31987860,169,3085.4900000000007
1989,15150,30774360,344,5303.970000000002
1990,14195,14868180,8,962.6999999999998
1991,12410,6247260,28,681.0799999999999
1992,14762,9503640,21,300.52
1993,17152,15479580,16,1503.5
1994,12679,27753420,56,1058.67
1995,17374,13394340,28,495.77000000000004
1996,14670,8056020,132,411.5300000000001
1997,13708,8832000,51,296.87999999999994
1998,12604,25422120,16,254.18
1999,14546,31910820,417,2487.02
2000,18196,24047760,141,689.1300000000001
2001,16078,7780860,1,79.2
2002,15624,22216320,34,588.13
2003,14497,6245640,31,457.4699999999999
2004,13381,30443580,173,3626.8100000000004
2005,13623,29648040,86,672.44
2006,12365,7105080,23,320.69
2007,13753,7446120,35,741.26
2008,16115,31460760,284,1667.9700000000005
2009,16057,31911000,134,2140.22
2010,13226,8662140,16,108.21000000000001
2011,12878,30693840,49,841.64
2012,14719,32156220,238,1592.1799999999996
2013,18093,24218220,38,2083.4200000000005
2014,15579,26367540,51,348.6
2015,13939,30258420,46,556.75
2016,17571,27934260,299,1498.5100000000004
2017,12676,30167940,45,1331.39
2018,12455,25945500,90,2466.8599999999997
2019,15220,27835980,119,1758.92
2020,15674,25944660,135,1744.02
2021,13800,5544060,33,558.3199999999997
2022,17705,31987140,108,1781.12
2023,14935,6589080,10,1784.7099999999998
2024,12945,7364940,23,462.95000000000005
2025,13666,27069180,12,84.65
2026,14620,14622480,30,393.28
2027,13014,32057880,124,3365.4300000000003
2028,14214,29642700,70,1000.2299999999999
2029,17388,25581900,15,1259.5600000000002
2030,15951,32178660,43,669.5699999999998
2031,14046,7712520,14,154.98999999999998
2032,13169,26797500,13,712.8799999999999
2033,15903,31448520,75,5126.34
2034,13477,29043480,81,1441.5299999999997
2035,13452,9870780,2,590.0
2036,17542,8997540,25,170.75
2037,12435,25404000,36,7829.889999999999
2038,16960,28955340,101,507.05000000000007
2039,17669,28600020,68,3406.72
2040,12891,16257900,3,331.0
2041,13744,24043980,72,1156.3600000000001
2042,13166,7884120,42,414.69999999999993
2043,14995,28955580,61,233.23000000000002
2044,15681,30689940,67,946.3599999999999
2045,13268,30770700,447,3167.6400000000003
2046,13731,13327620,38,610.5899999999999
2047,16979,31982100,91,1809.0499999999997
2048,12352,29139060,95,1545.4100000000003
2049,18183,13425660,44,600.5200000000002
2050,14128,27056040,46,637.5
2051,15656,28362600,47,748.5000000000001
2052,14155,9265620,6,118.75
2053,17226,5628360,21,393.48999999999995
2054,12653,19448100,43,2209.85
2055,14959,27158520,61,684.9700000000001
2056,16128,30768480,89,1880.22
2057,17856,32145240,17,1393.79
2058,17603,27946380,15,-1165.3
2059,15644,17908080,238,812.9999999999998
2060,17906,10918740,12,72.9
2061,13707,9193020,48,806.4100000000004
2062,17291,5632680,1,550.8000000000001
2063,14048,8313780,88,375.1299999999999
2064,12897,14615220,4,216.5
2065,12428,30066960,300,7877.200000000001
2066,15622,31991460,214,3224.5299999999997
2067,13588,30939360,180,2445.1200000000003
2068,15244,26628780,34,631.57
2069,14840,9171240,4,62.85
2070,17329,31039080,33,523.11
2071,15940,5385300,2,31.799999999999997
2072,14211,27665820,118,2208.3
2073,13410,31537920,30,988.9099999999999
2074,17117,7363680,9,116.19999999999997
2075,17817,31903980,33,387.67999999999995
2076,14013,22746900,34,473.02
2077,15452,29735220,58,538.7299999999999
2078,16022,9780600,76,628.2800000000001
2079,13892,29993040,27,632.97
2080,17431,5206200,43,403.30000000000007
2081,12598,31463520,133,3002.6800000000007
2082,14066,9258900,7,152.55
2083,17133,30945660,27,4892.240000000001
2084,12909,28873020,96,2128.8300000000004
2085,15144,31560360,218,6530.039999999999
2086,15199,27153960,13,1268.7
2087,13475,15744360,86,1431.78
2088,16317,21961200,69,1341.65
2089,16841,29129100,117,1774.62
2090,12361,7449900,10,189.89999999999998
2091,16339,7708500,20,109.95000000000002
2092,16672,32083380,117,8093.59
2093,15045,19192020,13,633.66
2094,13494,5369520,18,316.26
2095,16692,10131600,3,1276.0
2096,13751,7371000,9,296.24999999999994
2097,12547,15221520,8,207.8
2098,15030,26101440,7,518.28
2099,18270,28963860,13,238.95
2100,17829,6495600,30,889.24
2101,14064,29738880,82,1188.32
2102,16766,8664960,34,1145.6
2103,14875,31472100,50,1448.7199999999998
2104,17334,6250080,12,306.6
2105,13684,7610340,31,64.23000000000002
2106,12781,30439140,30,707.72
2107,15416,26701920,193,3974.369999999999
2108,16957,11597400,16,416.64
2109,14165,8482380,25,122.53999999999999
2110,16080,25236960,11,176.60000000000002
2111,16778,25852920,16,245.94
2112,12901,31542060,125,16293.1
2113,18017,25256940,3,523.0
2114,15638,6245160,2,-94.0
2115,13453,17975280,17,356.97999999999996
2116,16709,24978600,79,3029.8700000000003
2117,16040,26630460,65,1313.55
2118,12597,30604020,214,3683.1300000000015
2119,16384,24547980,33,584.5
2120,14535,27158280,333,2841.0899999999992
2121,17994,21784620,84,629.69
2122,15521,29136360,200,2574.6499999999996
2123,18263,30268380,62,1211.0800000000002
2124,12908,27222300,4,246.0
2125,15421,27219240,53,950.36
2126,14540,31456140,76,996.26
2127,16084,6421140,38,436.17999999999995
2128,16859,23089560,72,473.14
2129,13675,19197060,25,486.82
2130,16187,29553840,297,6841.240000000001
2131,17060,9262860,5,234.24
2132,15146,18070980,95,1313.6600000000005
2133,17043,29488020,102,1735.1799999999998
2134,15756,26975040,192,532.9600000000002
2135,14346,21864060,60,1021.5800000000002
2136,13421,28792500,105,1848.98
2137,12565,7960620,10,131.17
2138,17639,8405760,7,108.5
2139,13515,26017200,59,891.1199999999999
2140,13137,31376580,705,3605.08
2141,15228,26544600,126,3376.9600000000005
2142,16096,9436320,12,320.62
2143,17966,29037600,68,1098.43
2144,13736,31819980,194,723.9999999999999
2145,15530,30427140,108,1502.35
2146,16209,24636720,46,2262.62
2147,17711,31374840,23,385.1
2148,17107,29463300,421,10380.43
2149,18189,25589640,69,1084.34
2150,17929,31304100,6,834.5
2151,17282,21016980,94,1703.4099999999999
2152,17323,30963780,204,908.99
2153,14747,10893060,19,294.3
2154,17604,13497420,63,309.36
2155,17612,27671580,142,1992.7600000000002
2156,13904,29049300,26,332.63999999999993
2157,18188,30961200,72,1998.4899999999998
2158,17733,28943400,35,692.19
2159,14129,32150160,52,1123.86
2160,17212,10408560,4,226.85
2161,17440,19534200,8,177.1
2162,14410,30941400,287,576.2999999999997
2163,12759,27757380,95,1531.44
2164,15367,27323220,96,1867.6899999999996
2165,14408,31374900,107,2606.5299999999997
2166,13462,16457220,10,143.25
2167,15754,27919080,29,455.66999999999996
2168,16142,10720200,37,535.3400000000001
2169,16378,10910460,23,362.95000000000005
2170,17302,31021800,81,1119.9299999999998
2171,14880,25593360,47,706.19
2172,16915,31479180,57,621.68
2173,13373,27051900,158,3312.250000000001
2174,13499,30768900,45,1146.96
2175,13695,29570400,90,2504.13
2176,12990,29565300,13,409.5
2177,16592,31900980,222,4073.2799999999997
2178,16159,7963260,14,348.2000000000001
2179,17416,29737260,271,6838.34
2180,14006,22295580,30,962.1899999999999
2181,15796,32182140,135,2666.61
2182,16807,19971240,67,1121.59
2183,13650,30858960,98,1809.34
2184,14021,18861600,22,631.9
2185,13718,10990680,12,306.55
2186,14570,8044320,29,218.05999999999992
2187,13911,27328620,148,2580.9100000000003
2188,14600,5880120,25,393.3299999999999
2189,16061,9008100,1,-29.95
2190,13196,31296480,110,1797.7800000000004
2191,15442,10814280,2,594.0
2192,14912,30859380,28,841.52
2193,15543,7369200,28,127.85999999999999
2194,16005,31209660,218,615.3899999999999
2195,17725,30874080,198,3371.13
2196,17042,32068800,98,1044.3799999999999
2197,14665,27055680,117,1258.3800000000003
2198,13706,6137700,20,330.78999999999996
2199,17462,27839400,28,662.94
2200,13072,9243960,7,177.14999999999998
2201,13249,24296400,23,711.4100000000001
2202,15651,29117700,32,646.3
2203,17765,18591300,57,371.8800000000001
2204,13728,29125380,63,1016.14
2205,14194,31889520,604,11216.75
2206,13792,26546700,13,195.55
2207,14297,30760800,64,1284.06
2208,14633,9276060,20,344.9000000000001
2209,17517,5628120,11,153.94
2210,13725,27999420,118,1809.8099999999997
2211,15970,6061320,11,314.1
2212,14465,10987920,130,1058.6200000000008
2213,18231,15659520,126,2066.1700000000005
2214,14473,25857840,7,234.34000000000003
2215,17508,8034240,22,387.31
2216,13344,26443140,119,2543.72
2217,15182,18940260,29,622.8500000000001
2218,17492,10824900,12,374.57
2219,15917,10894440,12,123.10000000000001
2220,17045,22495380,22,339.43999999999994
2221,12373,5373840,14,364.6
2222,17337,19204200,548,1944.3200000000018
2223,15245,20687400,89,2515.84
2224,17956,10732860,1,12.75
2225,12580,10979880,24,415.7
2226,14656,17645100,80,291.05000000000007
2227,17979,29216340,147,737.81
2228,17446,17028960,9,120.9
2229,16951,21617940,87,1262.750000000001
2230,17940,28011660,23,1983.5800000000004
2231,18172,31027560,197,7490.169999999999
2232,17516,30961500,137,768.0800000000002
2233,13581,5552100,10,117.99999999999999
2234,16494,6668580,50,826.5299999999999
2235,17171,7287060,16,224.90999999999997
2236,17325,8052180,6,96.8
2237,16620,31981980,9,178.96
2238,15083,10122720,5,88.19999999999999
2239,14964,10907220,13,206.21
2240,12707,7085520,33,603.42
2241,16014,29213820,148,653.1299999999999
2242,15445,9441600,5,113.5
2243,14805,30959640,47,554.6500000000001
2244,12857,14090040,46,1106.4
2245,14631,27917460,41,1006.98
2246,18155,25765560,28,347.82
2247,12933,30183120,107,606.28
2248,14226,29819280,73,2201.6399999999994
2249,17716,30339240,254,5505.790000000001
2250,17763,9525540,1,15.0
2251,16224,27336300,96,1295.2999999999997
2252,12599,29740080,62,1032.58
2253,14934,26011140,88,1888.8400000000006
2254,14012,8308800,11,328.8
2255,17678,9516360,16,298.10999999999996
2256,16584,25334340,31,908.0300000000002
2257,15364,24024000,29,913.1900000000002
2258,13015,27665580,176,3346.2799999999997
2259,13712,10987620,10,228.83999999999997
2260,16349,7186440,9,53.5
2261,13493,8492940,8,618.63
2262,17351,29153940,27,587.15
2263,16586,10803960,8,463.95
2264,13772,29387820,177,1132.1299999999999
2265,13282,30697620,40,1047.84
2266,12394,26782920,27,1272.48
2267,16320,17391540,56,1038.4600000000003
2268,13192,24040020,63,911.94
2269,16639,30086460,52,1169.3799999999997
2270,14000,14447880,16,633.71
2271,13395,16267080,21,307.72
2272,13122,24132420,55,922.3900000000002
2273,17718,12201180,6,139.35
2274,14340,13396680,6,134.7
2275,14697,13417980,22,188.60999999999996
2276,14649,31896240,199,1417.2899999999997
2277,12710,23945640,79,1130.5700000000002
2278,17715,14961960,1,326.4
2279,14963,31463400,198,1487.7999999999997
2280,13655,22399140,56,932.97
2281,16185,30849300,31,529.41
2282,16131,27833220,78,3506.5400000000004
2283,17930,29210220,39,1740.48
2284,14353,13678800,6,90.6
2285,14958,19547640,42,499.67999999999995
2286,14868,31990980,147,2939.64
2287,17898,24906600,28,152.05999999999997
2288,17160,29569140,229,3518.0300000000007
2289,14105,24911220,76,1260.3300000000002
2290,15210,12815100,20,331.18
2291,17704,17716440,31,885.19
2292,13735,30163680,208,2766.1800000000003
2293,17423,28369380,28,663.6300000000001
2294,14984,30607320,41,213.27
2295,16139,30672660,31,635.4100000000001
2296,17932,29762580,90,1331.5699999999997
2297,17900,18070980,11,15.0
2298,16097,11510460,10,185.05
2299,13952,14036460,138,3246.091
2300,18248,22456080,49,783.02
2301,13232,31198380,207,1357.6000000000004
2302,13120,11670780,1,30.599999999999998
2303,12380,30423660,105,2720.56
2304,16966,31554840,31,2148.4700000000003
2305,16121,27318780,212,867.1099999999999
2306,13404,32166660,11,252.48999999999998
2307,16690,28521120,13,208.63000000000002
2308,17746,12020400,8,98.80000000000001
2309,13989,26616060,41,1266.08
2310,12733,12037980,22,383.95
2311,16643,11059080,27,487.51
2312,16756,13741620,13,239.4
2313,14681,26119560,7,498.95
2314,14731,28193280,45,380.02
2315,18064,20765580,7,814.0
2316,17436,32155440,9,216.29999999999998
