,recency,frequency,monetary_value,CustomerID
1556,17550240,44,1062.75,16214
1557,32178780,149,2318.88,15755
1558,7260480,40,622.88,17499
1559,7884900,12,110.38000000000001,16792
1560,19358340,10,129.20000000000002,14483
1561,8560860,2,660.0,14603
1562,30420900,169,950.26,16511
1563,30090660,21,333.55999999999995,15781
1564,27751740,305,3049.879999999999,16940
1565,32238000,222,4263.640000000001,14422
1566,28361340,354,1337.480000000001,16110
1567,6240780,22,342.92,18250
1568,23713680,23,288.42,16808
1569,30438540,104,2456.9799999999996,14315
1570,5804580,24,142.40000000000003,13584
1571,31553580,533,9167.820000000003,14367
1572,26034060,67,283.47,17783
1573,31199940,172,2126.9300000000003,16407
1574,7966080,14,225.9,17789
1575,9088140,5,142.5,13299
1576,23616120,176,10217.480000000003,16180
1577,24031560,147,3723.8699999999994,12502
1578,31537200,82,1421.59,17063
1579,29567700,51,1050.8899999999999,12849
1580,9774480,8,154.95000000000002,17698
1581,19272480,102,1607.7300000000005,12669
1582,10216440,54,283.71,13439
1583,30592140,239,4098.8,13988
1584,22565220,52,959.48,16419
1585,29388540,153,1056.4399999999996,15407
1586,6073620,37,205.48000000000002,17843
1587,28880520,123,2265.38,18257
1588,10381680,14,471.57000000000005,13043
1589,25830540,5,1759.5,12823
1590,14883240,12,212.3,15724
1591,15749460,93,1423.21,14740
1592,7963440,2,76.1,17995
1593,24298260,13,666.7,15400
1594,16776600,46,350.39000000000004,17795
1595,9700140,21,456.9000000000001,12564
1596,30938940,114,11341.100000000002,14607
1597,27233640,143,2836.6900000000005,14852
1598,10478220,2,37.4,16162
1599,28786140,42,499.41999999999996,14077
1600,10123260,14,174.79999999999998,18010
1601,31542840,242,1903.130000000002,16938
1602,32163180,501,2005.0599999999995,14730
1603,28521000,115,3106.6200000000003,17672
1604,23784360,7,3770.119999999999,18087
1605,27659820,123,6654.260000000001,16652
1606,31473540,52,992.6800000000001,17096
1607,25240980,93,579.77,16906
1608,29220180,158,2456.8000000000006,14842
1609,5976900,1,79.2,15753
1610,28949880,31,578.94,13292
1611,31468920,447,3645.43,16712
1612,8558100,13,223.95,16471
1613,8913660,21,258.7,14350
1614,9605040,21,517.5499999999998,16135
1615,21623220,155,597.4800000000002,16788
1616,31907520,61,575.63,15550
1617,15820860,43,674.6899999999998,16449
1618,28425840,134,1096.32,16225
1619,23952120,316,3228.84,17050
1620,31972140,126,1893.9500000000003,12584
1621,30936300,177,3147.309999999999,15632
1622,22903500,128,2372.8599999999997,14930
1623,29571480,75,1314.17,18177
1624,29459520,66,1187.66,16612
1625,31466340,107,1311.6200000000001,13012
1626,11322540,53,1310.4699999999998,13501
1627,7956480,15,306.94,15087
1628,27671760,91,2107.66,13265
1629,27153840,175,2612.86,12836
1630,32159400,1128,8124.4000000000015,14056
1631,32237640,93,1739.9200000000003,17754
1632,31551360,139,3024.62,16156
1633,21262680,29,982.4200000000001,15133
1634,25248120,21,323.69,15675
1635,18688500,47,1078.96,14352
1636,29216340,43,399.21000000000004,15809
1637,7968660,8,232.14999999999998,15257
1638,16455600,43,740.95,13900
1639,10732560,17,304.25,18185
1640,29570640,146,1452.8700000000001,13110
1641,22835820,52,1405.7799999999997,17083
1642,18250320,44,845.55,14803
1643,31902780,111,668.14,15031
1644,28356540,134,10736.480000000001,13340
1645,9791820,18,409.57,14348
1646,10290240,3,56.4,17775
1647,32143200,298,9295.67,16523
1648,6489000,22,397.76,14431
1649,22218060,39,688.8599999999999,13799
1650,18751740,30,597.09,14645
1651,10120200,25,400.54,12792
1652,6768540,4,100.5,14371
1653,7365960,23,584.3199999999999,16072
1654,10380660,7,125.65,14890
1655,20584620,10,657.9,16696
1656,24286620,18,379.34999999999997,15885
1657,31284300,43,461.18999999999994,14470
1658,16514880,76,270.79,13533
1659,31200960,221,2861.55,18145
1660,21960900,83,1340.7,16045
1661,7261140,6,94.0,15397
1662,31536060,158,2702.22,13971
1663,30269820,60,536.99,16804
1664,26549700,111,473.02999999999986,16374
1665,11090220,22,299.56,13863
1666,10464960,30,456.58,15589
1667,29477700,46,1698.94,13824
1668,5812200,9,131.9,14438
1669,6145980,16,238.85,12561
1670,31034580,86,1676.06,13149
1671,29635800,35,629.31,13046
1672,19471500,180,2103.0599999999995,14461
1673,5892540,12,155.05,13809
1674,20747940,24,1390.5,13414
1675,22211760,97,2791.59,12758
1676,9250800,8,183.59999999999997,14059
1677,5204820,48,572.8099999999998,15415
1678,31030560,183,1648.79,13184
1679,17896140,71,1002.5399999999998,15104
1680,31909560,272,5022.259999999999,17426
1681,27132240,37,709.3800000000001,16136
1682,26624580,108,1680.7599999999998,12843
1683,9768240,42,775.8499999999999,13341
1684,27589620,57,286.78999999999996,13760
1685,6657540,7,142.4,14386
1686,25232520,70,3017.2999999999997,18094
1687,30601200,82,1125.0000000000002,13118
1688,9086160,9,944.1,13261
1689,30440460,364,2744.4800000000005,14903
1690,26799360,49,2100.6,15815
1691,24896280,58,879.0800000000002,13662
1692,5365380,5,-21.849999999999998,14627
1693,5470500,17,334.40000000000003,12350
1694,5816520,19,108.07,12956
1695,6672900,1,76.32000000000001,16148
1696,29215020,72,2181.21,15722
1697,16787340,54,822.0599999999998,14231
1698,24297120,61,975.23,14223
1699,9615900,58,237.07000000000002,15457
1700,9782100,40,380.3899999999999,16769
1701,23772000,53,779.36,16092
1702,31983840,180,16989.52,13881
1703,5454900,8,154.41,15226
1704,30700080,58,426.6099999999999,15406
1705,11665140,22,511.3599999999999,12582
1706,7864740,10,162.3,15733
1707,9690120,7,207.79999999999998,18191
1708,21279420,35,730.86,14778
1709,26022480,4,601.5600000000001,14609
1710,31994040,274,5154.579999999999,12362
1711,9682920,1,25.5,17102
1712,26718720,120,2631.7,13771
1713,31026720,306,5927.86,15382
1714,26377200,53,570.13,16667
1715,27832320,29,813.48,16621
1716,14965740,63,1110.3400000000001,14817
1717,28174320,58,458.04,16768
1718,26361840,60,482.01,16693
1719,13920540,23,275.4000000000001,16297
1720,24733620,55,758.9200000000001,16036
1721,30703440,52,977.9300000000001,15132
1722,10799940,19,264.65,18108
1723,32238480,293,1039.58,14446
1724,22991640,84,1881.7000000000003,12853
1725,30864480,174,5055.79,13139
1726,29038200,278,5367.8,17719
1727,9187920,51,1017.6800000000002,12514
1728,9441360,34,267.17999999999995,15408
1729,24992460,122,3450.8400000000006,15410
1730,13844580,83,642.81,16431
1731,27227640,103,2140.63,12633
1732,31542240,44,979.7200000000001,13509
1733,30261240,28,511.34999999999997,14851
1734,32152200,164,2312.7999999999997,13394
1735,6067440,5,84.3,12401
1736,8400240,18,305.1,12623
1737,23679060,12,3021.77,13631
1738,9685500,13,327.24999999999994,14870
1739,5993400,8,133.35000000000002,17881
1740,31475820,259,4708.860000000001,12714
1741,31913220,119,2461.8500000000004,15932
1742,30937560,487,10585.570000000002,17139
1743,9172320,5,333.74,13216
1744,21962940,59,1108.6500000000003,12399
1745,29755200,43,280.53999999999996,13606
1746,32155320,23,398.70000000000005,17830
1747,26733000,4,102.0,16462
1748,9618120,37,292.46999999999997,16721
1749,19792080,86,1631.15,16398
1750,15899280,54,873.74,13294
1751,32069820,170,3064.7800000000007,18272
1752,31381620,29,1212.05,12464
1753,5636220,23,381.32000000000005,15090
1754,28451100,64,1430.94,17175
1755,20660940,38,653.3499999999999,18151
1756,23597940,18,438.49,14513
1757,28012200,6,468.40000000000003,14147
1758,26980680,42,480.9200000000001,16518
1759,29997300,194,815.3199999999999,14499
1760,20680980,23,1258.06,12507
1761,29740980,59,935.0999999999999,15289
1762,30863640,219,1881.36,17463
1763,30334980,338,6389.799999999999,13871
1764,8313840,17,162.70000000000005,16517
1765,9004980,21,138.28,13716
1766,10478820,2,136.8,15691
1767,15047160,68,1396.9899999999998,18202
1768,19358580,6,287.02000000000004,16998
1769,30960480,19,614.01,16566
1770,24657780,75,1019.3899999999999,14276
1771,7712340,7,176.5,12509
1772,31988460,106,1285.22,16571
1773,28282080,101,719.8100000000001,16023
1774,30069000,90,1788.27,17663
1775,23074020,24,424.99999999999994,17134
1776,30867960,95,3214.8099999999995,12619
1777,10806420,13,336.96,16105
1778,21011460,26,1426.31,14403
1779,30331500,308,13117.009999999998,12477
1780,31540800,71,2018.9100000000003,14188
1781,6577440,21,821.1,13893
1782,7885920,4,374.0,12873
1783,9528000,11,200.29000000000002,13262
1784,29734920,87,2303.7499999999995,15785
1785,28019820,29,488.20000000000005,17361
1786,18516840,12,188.01999999999998,17781
1787,28541280,25,1280.85,13538
1788,28627860,116,2144.5299999999997,17272
1789,9692280,3,77.3,13132
1790,31030500,6,628.78,13525
1791,6159480,5,167.25,16405
1792,28534440,171,4582.639999999999,14004
1793,7719180,10,158.68,17165
1794,21283680,58,999.7,16572
1795,20330400,48,881.0699999999999,13037
1796,31470180,53,1072.3600000000001,15712
1797,12647160,27,134.15999999999997,14586
1798,9015900,53,254.7299999999999,13121
1799,28272240,86,638.77,16444
1800,7020300,92,535.32,12988
1801,11069820,32,388.33000000000004,17035
1802,29821500,106,2920.0399999999995,17512
1803,31819800,80,1995.68,13630
1804,25334760,61,469.0,15026
1805,8326620,15,149.64,15869
1806,30597840,631,2351.019999999999,14502
1807,10036080,14,732.6300000000002,16256
1808,31982460,333,1307.4099999999994,14071
1809,31461720,208,933.6200000000001,16657
1810,13501500,18,562.4100000000001,12414
1811,29749020,117,6287.77,16126
1812,7791720,16,204.5,15319
1813,29475480,299,1967.250000000001,15493
1814,10042200,90,609.9500000000002,13357
1815,21708240,9,105.10000000000001,12929
1816,24108720,27,854.9499999999999,17560
1817,31386720,359,2838.2,14711
1818,29041080,4,2560.0,16308
1819,16337400,13,771.8500000000001,17409
1820,21092880,30,590.34,14133
1821,24912060,87,1612.13,15122
1822,30257580,187,2709.1199999999994,13285
1823,31982400,157,5669.649999999999,14110
1824,28966500,22,389.2699999999999,15847
1825,22395300,176,1484.63,16755
1826,25492320,112,1145.4299999999998,15810
1827,9245160,22,409.9800000000001,15695
1828,9076860,29,1829.04,16152
1829,9171000,1,71.4,13185
1830,16867680,16,1517.8799999999999,12818
1831,19211820,39,258.8799999999999,15577
1832,6054780,8,118.95,15843
1833,29813820,66,1428.0200000000004,14035
1834,31985640,97,684.4099999999999,16495
1835,30856440,90,1614.9100000000003,14336
1836,27920280,16,612.0799999999999,18149
1837,20483640,80,712.2399999999998,15855
1838,5540520,29,331.24000000000007,16030
1839,30341040,173,2774.17,14112
1840,31200540,102,597.5,17864
1841,8903760,5,126.70000000000002,14962
1842,25849140,102,668.3600000000001,16383
1843,25420020,11,561.5699999999999,13946
1844,9591780,8,114.55999999999999,14632
1845,9863700,19,171.8,14536
1846,26705100,19,388.24999999999994,14538
1847,10468740,24,417.95000000000005,17701
1848,18516420,90,665.78,17105
1849,31977540,446,4709.22,14562
1850,8913480,21,302.27000000000004,15308
1851,18333660,88,233.81000000000006,15483
1852,10904820,20,465.32,17140
1853,17291400,25,289.36,14162
1854,23338740,81,618.0899999999999,13301
1855,26442480,42,853.3899999999999,14193
1856,9430800,10,138.68,12902
1857,27652200,104,1786.79,13875
1858,6656340,13,363.7,16509
1859,7365660,19,363.65,18056
1860,32074500,372,1908.25,16426
1861,32062920,322,5594.780000000001,17049
1862,31975320,346,6249.11,13709
1863,27929640,84,3447.4,15129
1864,6164040,15,161.04999999999998,16403
1865,6242400,23,530.1500000000002,18159
1866,9250620,3,319.8000000000001,16716
1867,26472120,24,381.2,16441
1868,9259740,70,265.9999999999999,15019
1869,28796520,57,646.92,17373
1870,30090660,276,2124.99,15058
1871,30687420,81,2635.49,15671
1872,9184080,37,914.9300000000002,16216
1873,32150160,134,2621.3800000000006,18210
1874,30417360,7,126.25,16414
1875,25426620,155,2582.510000000001,12520
1876,17042820,112,1677.48,14245
1877,15743160,11,617.05,14377
1878,10211460,17,277.07000000000005,13803
1879,30004560,62,971.22,15449
1880,9786600,23,335.32000000000005,16063
1881,30690600,315,2046.9999999999998,17625
1882,30774240,35,4199.85,15971
1883,27743520,12,173.74,14798
1884,27331080,21,324.14000000000004,14555
1885,26546760,117,2055.51,17667
1886,17050620,39,674.4499999999999,13951
1887,6851700,1,34.0,16765
1888,15218700,32,210.32000000000002,16356
1889,14628420,28,599.9,15648
1890,29049240,88,5815.49,13316
1891,24292860,53,1140.93,13330
1892,31472040,95,1922.2799999999997,12528
1893,22927620,78,1624.2099999999996,13425
1894,8393340,9,391.5200000000001,16917
1895,29566380,340,2503.2300000000005,13975
1896,29829360,154,1583.2000000000003,16332
1897,8576340,10,268.58,14727
1898,8653620,3,121.17000000000002,15049
1899,31913700,67,1194.7299999999998,15145
1900,11941500,19,259.39000000000004,16217
1901,24807600,31,2106.84,18173
1902,30599880,151,1521.79,15906
1903,26016300,44,1770.3400000000001,16681
1904,29483220,103,1432.26,13717
1905,27946200,100,1412.0600000000002,16394
1906,14449800,24,626.3800000000001,18218
1907,30949560,280,5450.959999999998,16609
1908,32083080,191,4064.99,12569
1909,7977720,4,166.04,12817
1910,30266340,150,912.7400000000002,16809
1911,30246480,93,1352.3600000000001,16245
1912,9176880,27,354.09000000000003,12845
1913,26117940,38,947.4000000000001,12458
1914,30863640,19,388.52000000000004,13899
1915,25334100,50,226.35000000000002,16777
1916,27047700,92,1789.5499999999997,17648
1917,31560360,295,3598.259999999999,16242
1918,25257000,188,3245.4700000000003,15764
1919,18169620,121,867.8300000000004,16801
1920,31217580,547,3000.3600000000006,15861
1921,10456200,18,364.80000000000007,14886
1922,31642320,31,584.07,14023
1923,31636380,45,26626.8,16333
1924,28798620,35,677.69,15669
1925,32060580,42,1340.1499999999999,13743
1926,30599160,102,1740.6000000000001,14595
1927,30344940,30,535.97,13894
1928,26101200,47,799.8200000000002,14475
1929,7099620,2,94.35,16073
1930,29387340,148,1603.46,16466
1931,25413780,126,2347.05,13908
1932,28275000,269,1054.67,16728
1933,22220400,43,799.9000000000001,13720
1934,30152040,97,3408.4800000000005,15981
1935,24914160,36,657.25,12616
1936,30672120,70,1163.23,14447
1937,25167300,268,3536.8200000000006,13334
1938,31369440,38,601.98,12654
1939,27316620,30,886.6299999999999,13035
1940,16259280,47,658.2600000000001,17874
1941,29649960,137,2635.79,13804
1942,28437000,66,664.26,16208
1943,13671840,26,457.81000000000006,15092
1944,8299560,10,180.6,18280
1945,5447580,4,113.64,14457
1946,30609540,99,1863.3499999999995,17738
1947,30761400,102,1407.73,15106
1948,9607500,45,200.16000000000003,15437
1949,22382520,38,653.3800000000001,17398
1950,24809520,358,7170.700000000001,16745
1951,29209500,89,1306.98,12576
1952,28438500,41,638.05,14754
1953,29833080,34,584.06,13557
1954,31473720,13,948.96,15793
1955,20686020,65,408.36,17931
1956,11600220,35,312.23,17362
1957,8313360,11,140.70000000000002,16598
1958,21884400,86,2369.1600000000008,13722
1959,25929300,48,657.8,14818
1960,29993940,209,652.82,14044
1961,25337460,28,908.46,13038
1962,7191180,31,574.02,15303
1963,9535440,9,241.06,16427
1964,25505640,82,1744.7599999999998,15067
1965,9696840,24,396.87000000000006,17486
1966,10640520,17,127.84000000000002,13781
1967,5366460,19,178.21999999999997,17356
1968,30869280,32,734.57,17034
1969,31894920,71,697.79,15053
1970,8569440,23,333.08000000000004,16625
1971,30342780,9,285.5,17080
1972,27929220,26,294.4,13573
1973,28007940,30,1212.84,13918
1974,30774120,90,598.76,14467
1975,6239580,1,-4.5,12505
1976,28275660,104,553.36,15068
1977,31292880,89,1976.12,13590
1978,15223620,26,582.9000000000001,16838
1979,30341160,85,1679.64,17147
1980,6571200,1,3.75,16738
1981,29656140,81,622.75,17867
1982,24646260,28,544.3,16475
1983,30366060,139,2761.49,16871
1984,27754860,81,2350.0000000000005,15140
1985,5452200,14,1063.0,14411
1986,6245220,1,-3.75,12943
1987,31987860,169,3085.4900000000007,13362
1988,30774360,344,5303.970000000002,15150
1989,14868180,8,962.6999999999998,14195
1990,6247260,28,681.0799999999999,12410
1991,9503640,21,300.52,14762
1992,15479580,16,1503.5,17152
1993,27753420,56,1058.67,12679
1994,13394340,28,495.77000000000004,17374
1995,8056020,132,411.5300000000001,14670
1996,8832000,51,296.87999999999994,13708
1997,25422120,16,254.18,12604
1998,31910820,417,2487.02,14546
1999,24047760,141,689.1300000000001,18196
2000,7780860,1,79.2,16078
2001,22216320,34,588.13,15624
2002,6245640,31,457.4699999999999,14497
2003,30443580,173,3626.8100000000004,13381
2004,29648040,86,672.44,13623
2005,7105080,23,320.69,12365
2006,7446120,35,741.26,13753
2007,31460760,284,1667.9700000000005,16115
2008,31911000,134,2140.22,16057
2009,8662140,16,108.21000000000001,13226
2010,30693840,49,841.64,12878
2011,32156220,238,1592.1799999999996,14719
2012,24218220,38,2083.4200000000005,18093
2013,26367540,51,348.6,15579
2014,30258420,46,556.75,13939
2015,27934260,299,1498.5100000000004,17571
2016,30167940,45,1331.39,12676
2017,25945500,90,2466.8599999999997,12455
2018,27835980,119,1758.92,15220
2019,25944660,135,1744.02,15674
2020,5544060,33,558.3199999999997,13800
2021,31987140,108,1781.12,17705
2022,6589080,10,1784.7099999999998,14935
2023,7364940,23,462.95000000000005,12945
2024,27069180,12,84.65,13666
2025,14622480,30,393.28,14620
2026,32057880,124,3365.4300000000003,13014
2027,29642700,70,1000.2299999999999,14214
2028,25581900,15,1259.5600000000002,17388
2029,32178660,43,669.5699999999998,15951
2030,7712520,14,154.98999999999998,14046
2031,26797500,13,712.8799999999999,13169
2032,31448520,75,5126.34,15903
2033,29043480,81,1441.5299999999997,13477
2034,9870780,2,590.0,13452
2035,8997540,25,170.75,17542
2036,25404000,36,7829.889999999999,12435
2037,28955340,101,507.05000000000007,16960
2038,28600020,68,3406.72,17669
2039,16257900,3,331.0,12891
2040,24043980,72,1156.3600000000001,13744
2041,7884120,42,414.69999999999993,13166
2042,28955580,61,233.23000000000002,14995
2043,30689940,67,946.3599999999999,15681
2044,30770700,447,3167.6400000000003,13268
2045,13327620,38,610.5899999999999,13731
2046,31982100,91,1809.0499999999997,16979
2047,29139060,95,1545.4100000000003,12352
2048,13425660,44,600.5200000000002,18183
2049,27056040,46,637.5,14128
2050,28362600,47,748.5000000000001,15656
2051,9265620,6,118.75,14155
2052,5628360,21,393.48999999999995,17226
2053,19448100,43,2209.85,12653
2054,27158520,61,684.9700000000001,14959
2055,30768480,89,1880.22,16128
2056,32145240,17,1393.79,17856
2057,27946380,15,-1165.3,17603
2058,17908080,238,812.9999999999998,15644
2059,10918740,12,72.9,17906
2060,9193020,48,806.4100000000004,13707
2061,5632680,1,550.8000000000001,17291
2062,8313780,88,375.1299999999999,14048
2063,14615220,4,216.5,12897
2064,30066960,300,7877.200000000001,12428
2065,31991460,214,3224.5299999999997,15622
2066,9171240,4,62.85,14840
2067,30939360,180,2445.1200000000003,13588
2068,26628780,34,631.57,15244
2069,31039080,33,523.11,17329
2070,5385300,2,31.799999999999997,15940
2071,27665820,118,2208.3,14211
2072,31537920,30,988.9099999999999,13410
2073,7363680,9,116.19999999999997,17117
2074,31903980,33,387.67999999999995,17817
2075,22746900,34,473.02,14013
2076,29735220,58,538.7299999999999,15452
2077,9780600,76,628.2800000000001,16022
2078,29993040,27,632.97,13892
2079,5206200,43,403.30000000000007,17431
2080,31463520,133,3002.6800000000007,12598
2081,9258900,7,152.55,14066
2082,30945660,27,4892.240000000001,17133
2083,28873020,96,2128.8300000000004,12909
2084,31560360,218,6530.039999999999,15144
2085,27153960,13,1268.7,15199
2086,15744360,86,1431.78,13475
2087,21961200,69,1341.65,16317
2088,29129100,117,1774.62,16841
2089,7449900,10,189.89999999999998,12361
2090,7708500,20,109.95000000000002,16339
2091,32083380,117,8093.59,16672
2092,19192020,13,633.66,15045
2093,5369520,18,316.26,13494
2094,10131600,3,1276.0,16692
2095,7371000,9,296.24999999999994,13751
2096,15221520,8,207.8,12547
2097,26101440,7,518.28,15030
2098,28963860,13,238.95,18270
2099,6495600,30,889.24,17829
2100,29738880,82,1188.32,14064
2101,8664960,34,1145.6,16766
2102,31472100,50,1448.7199999999998,14875
2103,6250080,12,306.6,17334
2104,7610340,31,64.23000000000002,13684
2105,30439140,30,707.72,12781
2106,26701920,193,3974.369999999999,15416
2107,11597400,16,416.64,16957
2108,8482380,25,122.53999999999999,14165
2109,25236960,11,176.60000000000002,16080
2110,25852920,16,245.94,16778
2111,31542060,125,16293.1,12901
2112,25256940,3,523.0,18017
2113,6245160,2,-94.0,15638
2114,17975280,17,356.97999999999996,13453
2115,24978600,79,3029.8700000000003,16709
2116,26630460,65,1313.55,16040
2117,30604020,214,3683.1300000000015,12597
2118,24547980,33,584.5,16384
2119,27158280,333,2841.0899999999992,14535
2120,21784620,84,629.69,17994
2121,29136360,200,2574.6499999999996,15521
2122,30268380,62,1211.0800000000002,18263
2123,27222300,4,246.0,12908
2124,27219240,53,950.36,15421
2125,31456140,76,996.26,14540
2126,6421140,38,436.17999999999995,16084
2127,23089560,72,473.14,16859
2128,19197060,25,486.82,13675
2129,29553840,297,6841.240000000001,16187
2130,9262860,5,234.24,17060
2131,18070980,95,1313.6600000000005,15146
2132,29488020,102,1735.1799999999998,17043
2133,26975040,192,532.9600000000002,15756
2134,21864060,60,1021.5800000000002,14346
2135,28792500,105,1848.98,13421
2136,7960620,10,131.17,12565
2137,8405760,7,108.5,17639
2138,26017200,59,891.1199999999999,13515
2139,31376580,705,3605.08,13137
2140,26544600,126,3376.9600000000005,15228
2141,9436320,12,320.62,16096
2142,29037600,68,1098.43,17966
2143,31819980,194,723.9999999999999,13736
2144,30427140,108,1502.35,15530
2145,24636720,46,2262.62,16209
2146,31374840,23,385.1,17711
2147,29463300,421,10380.43,17107
2148,25589640,69,1084.34,18189
2149,31304100,6,834.5,17929
2150,21016980,94,1703.4099999999999,17282
2151,30963780,204,908.99,17323
2152,10893060,19,294.3,14747
2153,13497420,63,309.36,17604
2154,27671580,142,1992.7600000000002,17612
2155,29049300,26,332.63999999999993,13904
2156,30961200,72,1998.4899999999998,18188
2157,28943400,35,692.19,17733
2158,32150160,52,1123.86,14129
2159,10408560,4,226.85,17212
2160,19534200,8,177.1,17440
2161,30941400,287,576.2999999999997,14410
2162,27757380,95,1531.44,12759
2163,27323220,96,1867.6899999999996,15367
2164,31374900,107,2606.5299999999997,14408
2165,16457220,10,143.25,13462
2166,27919080,29,455.66999999999996,15754
2167,10720200,37,535.3400000000001,16142
2168,10910460,23,362.95000000000005,16378
2169,31021800,81,1119.9299999999998,17302
2170,25593360,47,706.19,14880
2171,31479180,57,621.68,16915
2172,27051900,158,3312.250000000001,13373
2173,30768900,45,1146.96,13499
2174,29570400,90,2504.13,13695
2175,29565300,13,409.5,12990
2176,31900980,222,4073.2799999999997,16592
2177,7963260,14,348.2000000000001,16159
2178,29737260,271,6838.34,17416
2179,22295580,30,962.1899999999999,14006
2180,32182140,135,2666.61,15796
2181,19971240,67,1121.59,16807
2182,30858960,98,1809.34,13650
2183,18861600,22,631.9,14021
2184,10990680,12,306.55,13718
2185,8044320,29,218.05999999999992,14570
2186,27328620,148,2580.9100000000003,13911
2187,5880120,25,393.3299999999999,14600
2188,9008100,1,-29.95,16061
2189,31296480,110,1797.7800000000004,13196
2190,10814280,2,594.0,15442
2191,30859380,28,841.52,14912
2192,7369200,28,127.85999999999999,15543
2193,31209660,218,615.3899999999999,16005
2194,30874080,198,3371.13,17725
2195,32068800,98,1044.3799999999999,17042
2196,27055680,117,1258.3800000000003,14665
2197,6137700,20,330.78999999999996,13706
2198,27839400,28,662.94,17462
2199,9243960,7,177.14999999999998,13072
2200,24296400,23,711.4100000000001,13249
2201,29117700,32,646.3,15651
2202,18591300,57,371.8800000000001,17765
2203,29125380,63,1016.14,13728
2204,31889520,604,11216.75,14194
2205,26546700,13,195.55,13792
2206,30760800,64,1284.06,14297
2207,9276060,20,344.9000000000001,14633
2208,5628120,11,153.94,17517
2209,27999420,118,1809.8099999999997,13725
2210,6061320,11,314.1,15970
2211,10987920,130,1058.6200000000008,14465
2212,15659520,126,2066.1700000000005,18231
2213,25857840,7,234.34000000000003,14473
2214,8034240,22,387.31,17508
2215,26443140,119,2543.72,13344
2216,18940260,29,622.8500000000001,15182
2217,10824900,12,374.57,17492
2218,10894440,12,123.10000000000001,15917
2219,22495380,22,339.43999999999994,17045
2220,5373840,14,364.6,12373
2221,19204200,548,1944.3200000000018,17337
2222,20687400,89,2515.84,15245
2223,10732860,1,12.75,17956
2224,10979880,24,415.7,12580
2225,17645100,80,291.05000000000007,14656
2226,29216340,147,737.81,17979
2227,17028960,9,120.9,17446
2228,21617940,87,1262.750000000001,16951
2229,28011660,23,1983.5800000000004,17940
2230,31027560,197,7490.169999999999,18172
2231,30961500,137,768.0800000000002,17516
2232,5552100,10,117.99999999999999,13581
2233,6668580,50,826.5299999999999,16494
2234,7287060,16,224.90999999999997,17171
2235,8052180,6,96.8,17325
2236,31981980,9,178.96,16620
2237,10122720,5,88.19999999999999,15083
2238,10907220,13,206.21,14964
2239,7085520,33,603.42,12707
2240,29213820,148,653.1299999999999,16014
2241,9441600,5,113.5,15445
2242,30959640,47,554.6500000000001,14805
2243,14090040,46,1106.4,12857
2244,27917460,41,1006.98,14631
2245,25765560,28,347.82,18155
2246,30183120,107,606.28,12933
2247,29819280,73,2201.6399999999994,14226
2248,30339240,254,5505.790000000001,17716
2249,9525540,1,15.0,17763
2250,27336300,96,1295.2999999999997,16224
2251,29740080,62,1032.58,12599
2252,26011140,88,1888.8400000000006,14934
2253,8308800,11,328.8,14012
2254,9516360,16,298.10999999999996,17678
2255,25334340,31,908.0300000000002,16584
2256,24024000,29,913.1900000000002,15364
2257,27665580,176,3346.2799999999997,13015
2258,10987620,10,228.83999999999997,13712
2259,7186440,9,53.5,16349
2260,8492940,8,618.63,13493
2261,29153940,27,587.15,17351
2262,10803960,8,463.95,16586
2263,29387820,177,1132.1299999999999,13772
2264,30697620,40,1047.84,13282
2265,26782920,27,1272.48,12394
2266,17391540,56,1038.4600000000003,16320
2267,24040020,63,911.94,13192
2268,30086460,52,1169.3799999999997,16639
2269,14447880,16,633.71,14000
2270,16267080,21,307.72,13395
2271,24132420,55,922.3900000000002,13122
2272,12201180,6,139.35,17718
2273,13396680,6,134.7,14340
2274,13417980,22,188.60999999999996,14697
2275,31896240,199,1417.2899999999997,14649
2276,23945640,79,1130.5700000000002,12710
2277,14961960,1,326.4,17715
2278,31463400,198,1487.7999999999997,14963
2279,22399140,56,932.97,13655
2280,30849300,31,529.41,16185
2281,27833220,78,3506.5400000000004,16131
2282,29210220,39,1740.48,17930
2283,13678800,6,90.6,14353
2284,19547640,42,499.67999999999995,14958
2285,31990980,147,2939.64,14868
2286,24906600,28,152.05999999999997,17898
2287,29569140,229,3518.0300000000007,17160
2288,24911220,76,1260.3300000000002,14105
2289,12815100,20,331.18,15210
2290,17716440,31,885.19,17704
2291,30163680,208,2766.1800000000003,13735
2292,28369380,28,663.6300000000001,17423
2293,30672660,31,635.4100000000001,16139
2294,30607320,41,213.27,14984
2295,29762580,90,1331.5699999999997,17932
2296,18070980,11,15.0,17900
2297,11510460,10,185.05,16097
2298,14036460,138,3246.091,13952
2299,22456080,49,783.02,18248
2300,31198380,207,1357.6000000000004,13232
2301,11670780,1,30.599999999999998,13120
2302,30423660,105,2720.56,12380
2303,31554840,31,2148.4700000000003,16966
2304,27318780,212,867.1099999999999,16121
2305,32166660,11,252.48999999999998,13404
2306,28521120,13,208.63000000000002,16690
2307,12020400,8,98.80000000000001,17746
2308,26616060,41,1266.08,13989
2309,12037980,22,383.95,12733
2310,11059080,27,487.51,16643
2311,13741620,13,239.4,16756
2312,26119560,7,498.95,14681
2313,28193280,45,380.02,14731
2314,20765580,7,814.0,18064
2315,32155440,9,216.29999999999998,17436
2316,29743320,52,1056.54,15238
